audio_path,asr_transcript,original_text,mutated_text,index_tags,mutated_tags
data/del_audio_2259.wav,moreover as corrupt mets have revealed we need put our own house in order,"Moreover, as corrupt MEPs have revealed, we also need to put our own house in order.","Moreover, as corrupt MEPs have revealed, we need put our own house in order.","[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]","['O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_3563.wav,business as you know and as are ridiculous on ownership rights,"On business, as you know and as you mentioned, there are ridiculous restrictions on ownership rights.","On business, as you know and as are ridiculous on ownership rights.","[0, 1, 2, 3, 4, 5, 6, 10, 11, 13, 14, 15]","['O', 'O', 'O', 'O', 'O', 'O', 'O', '-', '-', '-', 'O', 'O', '-', 'O', 'O', 'O']"
data/del_audio_10787.wav,i am the politician,I am the politician.,I am the politician.,"[0, 1, 2, 3]","['O', 'O', 'O', 'O']"
data/del_audio_9485.wav,transparency and reliability for consumers hulk consumers can on medicines without gambling there,Transparency and reliability for consumers; I hope that consumers can take a punt on medicines without gambling with their health.,Transparency and reliability for consumers; I hope consumers can a on medicines without gambling their,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 14, 15, 16, 18]","['O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', '-']"
data/del_audio_13404.wav,we still not equal conditions of access to protection throughout the u as a result there are still problems such as secondary movements and multiple applications,"We still do not have equal conditions of access to protection throughout the EU and, as a result, there are still problems such as secondary movements and multiple applications.","We still not equal conditions of access to protection throughout the EU as a result, there are still problems such as secondary movements and multiple applications.","[0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","['O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_2801.wav,island is a potential applicant membership thus iseland should pursue long termmoditary integration with the euroarea only in the context of you membership,"Iceland is a potential applicant for EU membership, thus Iceland should pursue long-term monetary integration with the euro area only in the context of an EU membership perspective.","Iceland is a potential applicant membership, thus Iceland should pursue long-term monetary integration with the euro area only in the context of EU membership","[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]","['O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-']"
data/del_audio_13572.wav,it is a compromise resolution and obviously it contains elements many of us which not in it and indeed excludes that of us wish were in it,"It is a compromise resolution and obviously it contains elements that many of us wish were not in it, and indeed it excludes elements that many of us wish were in it.","It is a compromise resolution and obviously it contains elements many of us wish not in it, and indeed excludes that of us wish were in it.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 22, 24, 26, 27, 28, 29, 30, 31]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_3742.wav,have actually been able to ut to lize funds almost as a means of financing new initiatives such energy investments for the end the satelic navigation galilier,We have actually been able to utilise unused agricultural funds almost as a means of financing new initiatives such as energy investments for the recovery package and the satellite navigation system Galileo.,have actually been able to utilise funds almost as a means of financing new initiatives such energy investments for the and the satellite navigation Galileo.,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 26, 27, 28, 29, 31]","['-', 'O', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O', '-', 'O']"
data/del_audio_5452.wav,president with regard to the subject of illegal imigration in the european union would like point that there has been and very increase the year,"Mr President, with regard to the subject of illegal immigration in the European Union, I would like to point out that there has been a significant and very serious increase over the last year.","President, with regard to the subject of illegal immigration in the European Union, would like point that there has been a and very increase the year.","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 20, 21, 22, 23, 24, 26, 27, 29, 31, 33]","['-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', '-', 'O', '-', 'O']"
data/del_audio_549.wav,we have in the hand in of reducing emissions and on the other have discussion to energy saying not possible,"We cannot have a discussion, on the one hand, in support of reducing emissions and, on the other, have another discussion relating to energy efficiency saying it is not possible.","We have a the hand, in of reducing emissions and, on the other, have discussion to energy saying not possible.","[0, 2, 3, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 25, 28, 29]","['O', '-', 'O', 'O', '-', '-', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', 'O', 'O', '-', 'O', '-', '-', 'O', 'O']"
data/del_audio_3570.wav,i like to mention five corelheames that are really essential for group,I would like to mention five core themes that are really essential for our group.,I like to mention five core themes that are really essential for group.,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14]","['O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O']"
data/del_audio_23527.wav,otherwise will continually be under the threat of collapse and separatist movements movements in individual iseland groups religious in movements that oppose threeh in the unity of the country,"Otherwise, it will continually be under the threat of collapse, and separatist movements, movements in individual island groups, religious and cultural movements that oppose each other will threaten the unity of the country.","Otherwise, will continually be under the threat of collapse, and separatist movements, movements in individual island groups, religious and movements that oppose threaten the unity of the country.","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 27, 28, 29, 30, 31, 32]","['O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', '-', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_11446.wav,this is why i would like to ask you measures are you adopting to carry out proper the pensions systems in long term in a sustainable manner for the benefit of europes,"This is why I would like to ask you: what measures are you adopting to carry out a proper reform of the pensions systems in the long term, in a sustainable manner and for the benefit of Europe's citizens?","This is why I would like to ask you: measures are you adopting to carry out proper the pensions systems in long term, in a sustainable manner for the benefit of Europe's","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-']"
data/del_audio_6688.wav,seen from perspective it is that the service should obviously the high representative but also more broadly to parliament,"When seen from this perspective, it is essential that the Service should be accountable, obviously to the High Representative but also, more broadly, to Parliament itself.","seen from perspective, it is that the Service should obviously the High Representative but also, more broadly, to Parliament","[1, 2, 4, 5, 6, 8, 9, 10, 11, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24]","['-', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-']"
data/del_audio_5650.wav,says now that banking regulation must be tightened up tax havens tackled and the imperformed,"He says now that banking regulation must be tightened up, tax havens tackled and the IMF reformed.","says now that banking regulation must be tightened up, tax havens tackled and the IMF reformed.","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","['-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_15352.wav,frantics be properly resourced and respect human rights of individuals,Frontex must be properly resourced and respect human rights of individuals.,Frontex be properly resourced and respect human rights of individuals.,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_4467.wav,we to be aware of this be careful when we propose rules,"We ought to be aware of this, and we ought to be careful when we propose different rules.","We to be aware of this, be careful when we propose rules.","[0, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 17]","['O', '-', 'O', 'O', 'O', 'O', 'O', '-', '-', '-', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O']"
data/del_audio_17339.wav,important efforts being made and we need to that,Important efforts are being made and we need to emphasise that.,Important efforts being made and we need to that.,"[0, 1, 3, 4, 5, 6, 7, 8, 10]","['O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O']"
data/del_audio_17783.wav,askd me a question about the financial tax about the tax on financial movements,"Someone asked me a question about the global financial tax, about the tax on financial movements.","asked me a question about the financial tax, about the tax on financial movements.","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]","['-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
